,Year,Month,Subject,Level,Language,School,Registration number,Personal code,Name,Category,Predicted grade,Grade,Scaled total mark for subject
356,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 53,DIPLOMA,-1,-1,-1.0
357,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 56,DIPLOMA,-1,-1,-1.0
358,2019,MAY,[SUBJECT],SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 19,DIPLOMA,-1,-1,-1.0
359,2019,MAY,[SUBJECT],SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 6,DIPLOMA,-1,-1,-1.0
360,2019,MAY,[SUBJECT],SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 21,DIPLOMA,-1,-1,-1.0
361,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 33,DIPLOMA,-1,6,76.0
362,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 37,DIPLOMA,-1,6,70.0
363,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 4,DIPLOMA,-1,6,73.0
364,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 14,DIPLOMA,-1,5,60.0
365,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 11,DIPLOMA,-1,5,68.0
366,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 6,DIPLOMA,-1,5,65.0
367,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 43,DIPLOMA,-1,5,63.0
368,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 18,DIPLOMA,-1,5,61.0
369,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 60,DIPLOMA,-1,4,45.0
370,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 3,DIPLOMA,-1,4,56.0
371,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 39,DIPLOMA,-1,4,44.0
372,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 16,DIPLOMA,-1,4,47.0
373,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 48,DIPLOMA,-1,4,50.0
374,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 10,DIPLOMA,-1,3,32.0
375,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 21,DIPLOMA,-1,3,41.0
376,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 44,DIPLOMA,-1,2,24.0
377,2019,MAY,MATH.STUDIES,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 29,DIPLOMA,-1,N,
378,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 54,DIPLOMA,-1,6,69.0
379,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 40,DIPLOMA,-1,6,65.0
380,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 27,DIPLOMA,-1,6,72.0
381,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 5,DIPLOMA,-1,5,56.0
382,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 1,DIPLOMA,-1,5,62.0
383,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 57,DIPLOMA,-1,5,61.0
384,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 58,DIPLOMA,-1,5,56.0
385,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 35,DIPLOMA,-1,5,50.0
386,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 30,DIPLOMA,-1,5,59.0
387,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 53,DIPLOMA,-1,4,41.0
388,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 56,DIPLOMA,-1,4,40.0
389,2019,MAY,MATHEMATICS,HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 50,DIPLOMA,-1,3,34.0
390,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 41,DIPLOMA,-1,7,82.0
391,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 24,DIPLOMA,-1,7,82.0
392,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 17,DIPLOMA,-1,6,73.0
393,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 7,DIPLOMA,-1,6,74.0
394,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 55,DIPLOMA,-1,6,74.0
395,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 22,DIPLOMA,-1,6,75.0
396,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 49,DIPLOMA,-1,6,73.0
397,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 25,DIPLOMA,-1,6,70.0
398,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 31,DIPLOMA,-1,6,72.0
399,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 62,DIPLOMA,-1,6,77.0
400,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 61,DIPLOMA,-1,6,71.0
401,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 0,DIPLOMA,-1,6,73.0
402,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 28,DIPLOMA,-1,6,71.0
403,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 47,DIPLOMA,-1,5,66.0
404,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 19,DIPLOMA,-1,5,60.0
405,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 32,DIPLOMA,-1,5,59.0
406,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 34,DIPLOMA,-1,5,63.0
407,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 52,DIPLOMA,-1,5,58.0
408,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 63,DIPLOMA,-1,5,67.0
409,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 8,DIPLOMA,-1,5,52.0
410,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 45,DIPLOMA,-1,4,54.0
411,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 42,DIPLOMA,-1,4,55.0
412,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 20,DIPLOMA,-1,4,46.0
413,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 59,DIPLOMA,-1,4,56.0
414,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 46,DIPLOMA,-1,4,51.0
415,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 13,DIPLOMA,-1,4,47.0
416,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 12,DIPLOMA,-1,4,46.0
417,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 51,DIPLOMA,-1,4,56.0
418,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 9,DIPLOMA,-1,4,51.0
419,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 38,DIPLOMA,-1,4,53.0
420,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 15,DIPLOMA,-1,4,46.0
421,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 2,DIPLOMA,-1,3,42.0
422,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 26,DIPLOMA,-1,3,43.0
423,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 29,DIPLOMA,-1,3,40.0
424,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 23,DIPLOMA,-1,2,30.0
425,2019,MAY,MATHEMATICS,SL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 36,DIPLOMA,-1,2,20.0
426,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 10,DIPLOMA,-1,-1,-1.0
427,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 6,DIPLOMA,-1,-1,-1.0
428,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 23,DIPLOMA,-1,-1,-1.0
429,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 21,DIPLOMA,-1,-1,-1.0
430,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 60,DIPLOMA,-1,-1,-1.0
431,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 6,DIPLOMA,-1,-1,-1.0
432,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 21,DIPLOMA,-1,-1,-1.0
433,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 43,DIPLOMA,-1,-1,-1.0
434,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 10,DIPLOMA,-1,-1,-1.0
435,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 16,DIPLOMA,-1,-1,-1.0
436,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 23,DIPLOMA,-1,-1,-1.0
437,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 57,DIPLOMA,-1,-1,-1.0
438,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 4,DIPLOMA,-1,-1,-1.0
439,2019,MAY,[SUBJECT],EE,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 62,DIPLOMA,-1,-1,-1.0
440,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 57,DIPLOMA,-1,-1,-1.0
441,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 2,DIPLOMA,-1,-1,-1.0
442,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 62,DIPLOMA,-1,-1,-1.0
443,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 17,DIPLOMA,-1,-1,-1.0
444,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 4,DIPLOMA,-1,-1,-1.0
445,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 48,DIPLOMA,-1,-1,-1.0
446,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 63,DIPLOMA,-1,-1,-1.0
447,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 28,DIPLOMA,-1,-1,-1.0
448,2019,MAY,[SUBJECT],HL,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 9,DIPLOMA,-1,-1,-1.0
449,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 41,DIPLOMA,-1,-1,-1.0
450,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 5,DIPLOMA,-1,-1,-1.0
451,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 44,DIPLOMA,-1,-1,-1.0
452,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 17,DIPLOMA,-1,-1,-1.0
453,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 46,DIPLOMA,-1,-1,-1.0
454,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 55,DIPLOMA,-1,-1,-1.0
455,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 11,DIPLOMA,-1,-1,-1.0
456,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 22,DIPLOMA,-1,-1,-1.0
457,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 49,DIPLOMA,-1,-1,-1.0
458,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 47,DIPLOMA,-1,-1,-1.0
459,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 33,DIPLOMA,-1,-1,-1.0
460,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 37,DIPLOMA,-1,-1,-1.0
461,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 19,DIPLOMA,-1,-1,-1.0
462,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 58,DIPLOMA,-1,-1,-1.0
463,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 61,DIPLOMA,-1,-1,-1.0
464,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 0,DIPLOMA,-1,-1,-1.0
465,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 15,DIPLOMA,-1,-1,-1.0
466,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 43,DIPLOMA,-1,-1,-1.0
467,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 18,DIPLOMA,-1,-1,-1.0
468,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 8,DIPLOMA,-1,-1,-1.0
469,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 10,DIPLOMA,-1,-1,-1.0
470,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 45,DIPLOMA,-1,-1,-1.0
471,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 42,DIPLOMA,-1,-1,-1.0
472,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 20,DIPLOMA,-1,-1,-1.0
473,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 29,DIPLOMA,-1,-1,-1.0
474,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 1,DIPLOMA,-1,-1,-1.0
475,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 23,DIPLOMA,-1,-1,-1.0
476,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 2,DIPLOMA,-1,-1,-1.0
477,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 7,DIPLOMA,-1,-1,-1.0
478,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 14,DIPLOMA,-1,-1,-1.0
479,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 59,DIPLOMA,-1,-1,-1.0
480,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 3,DIPLOMA,-1,-1,-1.0
481,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 39,DIPLOMA,-1,-1,-1.0
482,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 16,DIPLOMA,-1,-1,-1.0
483,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 26,DIPLOMA,-1,-1,-1.0
484,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 57,DIPLOMA,-1,-1,-1.0
485,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 6,DIPLOMA,-1,-1,-1.0
486,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 51,DIPLOMA,-1,-1,-1.0
487,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 34,DIPLOMA,-1,-1,-1.0
488,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 54,DIPLOMA,-1,-1,-1.0
489,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 25,DIPLOMA,-1,-1,-1.0
490,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 31,DIPLOMA,-1,-1,-1.0
491,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 21,DIPLOMA,-1,-1,-1.0
492,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 9,DIPLOMA,-1,-1,-1.0
493,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 38,DIPLOMA,-1,-1,-1.0
494,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 24,DIPLOMA,-1,-1,-1.0
495,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 52,DIPLOMA,-1,-1,-1.0
496,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 40,DIPLOMA,-1,-1,-1.0
497,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 48,DIPLOMA,-1,-1,-1.0
498,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 35,DIPLOMA,-1,-1,-1.0
499,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 56,DIPLOMA,-1,-1,-1.0
500,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 62,DIPLOMA,-1,-1,-1.0
501,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 27,DIPLOMA,-1,-1,-1.0
502,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 28,DIPLOMA,-1,-1,-1.0
503,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 50,DIPLOMA,-1,-1,-1.0
504,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 30,DIPLOMA,-1,-1,-1.0
505,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 36,DIPLOMA,-1,-1,-1.0
506,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 60,DIPLOMA,-1,-1,-1.0
507,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 13,DIPLOMA,-1,-1,-1.0
508,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 12,DIPLOMA,-1,-1,-1.0
509,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 32,DIPLOMA,-1,-1,-1.0
510,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 4,DIPLOMA,-1,-1,-1.0
511,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 53,DIPLOMA,-1,-1,-1.0
512,2019,MAY,[SUBJECT],TK,ENGLISH,[SCHOOL CODE],[REG_NUM],[PERS CODE],Student 63,DIPLOMA,-1,-1,-1.0
